id,date,time,zone,currency,importance,event,actual,forecast,previous
513978,26/12/2024,00:50,japan,JPY,low,Foreign Investments in Japanese Stocks,"-1,022.6B",,-586.4B
514422,26/12/2024,04:30,philippines,PHP,low,Philippines PPI (YoY)  (Oct),-0.3%,,-1.4%
513899,26/12/2024,04:35,japan,JPY,low,2-Year JGB Auction,0.602%,,0.454%
513214,26/12/2024,06:00,japan,JPY,low,Construction Orders (YoY)  (Nov),-10.2%,,44.6%
513217,26/12/2024,06:00,singapore,SGD,low,Industrial Production (MoM)  (Nov),-0.4%,,0.1%
513216,26/12/2024,06:00,singapore,SGD,low,Industrial Production (YoY)  (Nov),8.5%,10.0%,1.2%
514431,26/12/2024,07:00,philippines,PHP,low,Budget Balance  (Nov),-213.0B,,6.3B
513900,26/12/2024,09:00,spain,EUR,low,Spanish PPI (YoY)  (Nov),0.9%,,-3.9%
513222,26/12/2024,09:00,zambia,ZMK,low,CPI (YoY)  (Dec),16.7%,,16.5%
513221,26/12/2024,09:00,zambia,ZMK,low,CPI (MoM)  (Dec),1.2%,,1.6%
513901,26/12/2024,12:00,france,EUR,medium,France Jobseekers Total  (Nov),"2,935.0K",,"2,891.5K"
513228,26/12/2024,12:00,türkiye,TRY,medium,One-Week Repo Rate  (Dec),47.50%,48.50%,50.00%
513226,26/12/2024,12:00,türkiye,TRY,low,Overnight Borrowing Rate  (Dec),44.50%,,47.00%
513227,26/12/2024,12:00,türkiye,TRY,low,Overnight Lending Rate  (Dec),50.50%,,53.00%
513894,26/12/2024,12:30,india,INR,low,M3 Money Supply,10.7%,,10.0%
513760,26/12/2024,12:30,türkiye,TRY,low,Gross FX Reserves,92.39B,,98.18B
514090,26/12/2024,12:30,türkiye,TRY,low,Net FX Reserves,61.81%,,65.48%
514104,26/12/2024,14:00,russia,RUB,low,Central Bank reserves (USD),609.8B,,618.2B
513756,26/12/2024,14:30,united states,USD,medium,Continuing Jobless Claims,"1,910K","1,880K","1,864K"
513755,26/12/2024,14:30,united states,USD,high,Initial Jobless Claims,219K,223K,220K
513757,26/12/2024,14:30,united states,USD,low,Jobless Claims 4-Week Avg.,226.50K,,225.50K
513758,26/12/2024,17:30,united states,USD,low,4-Week Bill Auction,4.260%,,4.230%
513759,26/12/2024,17:30,united states,USD,low,8-Week Bill Auction,4.265%,,4.230%
514049,26/12/2024,18:30,brazil,BRL,low,Foreign Exchange Flows,-11.640B,,-4.146B
513902,26/12/2024,19:00,united states,USD,medium,7-Year Note Auction,4.532%,,4.183%
513886,26/12/2024,19:00,united states,USD,low,M2 Money Supply (MoM)  (Nov),21.45T,,23.31T
514480,26/12/2024,19:00,egypt,EGP,low,Interest Rate Decision,27.25%,27.25%,27.25%
514481,26/12/2024,19:00,egypt,EGP,low,Overnight Lending Rate,28.25%,28.25%,28.25%
513250,26/12/2024,20:00,argentina,ARS,low,Retail Sales (YoY)  (Oct),127.1%,,161.0%
514068,26/12/2024,22:30,united states,USD,medium,Fed's Balance Sheet,"6,886B",,"6,889B"
514069,26/12/2024,22:30,united states,USD,low,Reserve Balances with Federal Reserve Banks,3.218T,,3.237T
8,27/12/2024,All Day,hungary,,,Hungary - Christmas,,,
513255,27/12/2024,00:30,japan,JPY,low,CPI Tokyo Ex Food & Energy (YoY)  (Dec),1.1%,,1.2%
513256,27/12/2024,00:30,japan,JPY,low,Jobs/applications ratio  (Nov),1.25,1.25,1.25
513258,27/12/2024,00:30,japan,JPY,medium,Tokyo Core CPI (YoY)  (Dec),2.4%,2.5%,2.2%
513259,27/12/2024,00:30,japan,JPY,low,Tokyo CPI (YoY)  (Dec),3.0%,,2.6%
513254,27/12/2024,00:30,japan,JPY,low,CPI Tokyo Ex Food and Energy (MoM)  (Dec),0.0%,,0.1%
513257,27/12/2024,00:30,japan,JPY,low,Unemployment Rate  (Nov),2.5%,2.5%,2.5%
513903,27/12/2024,00:50,japan,JPY,low,BoJ Summary of Opinions,,,
513264,27/12/2024,00:50,japan,JPY,medium,Industrial Production (MoM)  (Nov),-2.3%,-3.4%,2.8%
513263,27/12/2024,00:50,japan,JPY,low,Industrial Production forecast 1m ahead (MoM)  (Dec),2.1%,,-2.2%
513262,27/12/2024,00:50,japan,JPY,low,Industrial Production forecast 2m ahead (MoM)  (Jan),1.3%,,-0.5%
514487,27/12/2024,00:50,japan,JPY,low,Large Retailers' Sales (MoM)  (Nov),1.8%,,-0.2%
513261,27/12/2024,00:50,japan,JPY,low,Large Scale Retail Sales YoY (YoY)  (Nov),3.0%,,-1.0%
513260,27/12/2024,00:50,japan,JPY,low,Retail Sales (YoY)  (Nov),2.8%,1.5%,1.3%
513267,27/12/2024,02:30,china,CNY,low,Chinese Industrial profit YTD  (Nov),-4.7%,,-4.3%
513391,27/12/2024,05:00,thailand,THB,low,Industrial Production (YoY)  (Nov),-3.58%,-0.50%,-0.62%
513215,27/12/2024,06:00,japan,JPY,low,Housing Starts (YoY)  (Nov),-1.8%,-0.1%,-2.9%
514494,27/12/2024,07:00,russia,RUB,low,Russian S&P Global Manufacturing PMI  (Dec),50.8,,51.3
513274,27/12/2024,08:00,sweden,SEK,low,Trade Balance  (Nov),7.20B,,1.10B
513381,27/12/2024,08:00,thailand,THB,low,Current account  (Nov),2.000B,,0.700B
513383,27/12/2024,08:00,thailand,THB,low,Exports (YoY)  (Nov),9.10%,,14.20%
513384,27/12/2024,08:00,thailand,THB,low,Imports (YoY)  (Nov),2.30%,,17.10%
513382,27/12/2024,08:00,thailand,THB,low,Private Consumption (MoM)  (Nov),-0.4%,,0.8%
513385,27/12/2024,08:00,thailand,THB,low,Private Investment (MoM)  (Nov),-1.8%,,4.5%
513380,27/12/2024,08:00,thailand,THB,low,Trade account  (Nov),2.00B,,1.40B
513273,27/12/2024,08:00,norway,NOK,low,Core Retail Sales (MoM)  (Nov),0.3%,,0.3%
513271,27/12/2024,08:00,lithuania,EUR,low,Lithuania Retail Sales (MoM)  (Nov),-1.7%,,5.3%
513272,27/12/2024,08:00,lithuania,EUR,low,Lithuania Retail Sales (YoY)  (Nov),7.0%,,7.9%
514177,27/12/2024,08:30,thailand,THB,low,Currency Swaps (USD),26.3B,,26.7B
514176,27/12/2024,08:30,thailand,THB,low,Foreign Reserves (USD),236.2B,,237.9B
513276,27/12/2024,09:00,spain,EUR,low,Spanish Retail Sales (YoY)  (Nov),1.0%,2.8%,3.4%
513906,27/12/2024,10:00,austria,EUR,low,Unicredit Bank Austria Manufacturing PMI  (Dec),43.3,,44.5
513311,27/12/2024,12:00,brazil,BRL,low,IGP-M Inflation Index (MoM)  (Dec),0.94%,1.10%,1.30%
514526,27/12/2024,12:30,india,INR,low,Balance of Payments (USD)  (Q3),18.600B,,5.200B
514212,27/12/2024,12:30,india,INR,low,Bank Loan Growth,11.5%,,10.6%
514524,27/12/2024,12:30,india,INR,low,Current Account % of GDP (QoQ)  (Q3),-1.20%,,-1.10%
514523,27/12/2024,12:30,india,INR,low,Current Account (USD)  (Q3),-11.20B,,-9.70B
514213,27/12/2024,12:30,india,INR,low,Deposit Growth,11.5%,,10.7%
513909,27/12/2024,12:30,india,INR,low,"FX Reserves, USD",644.39B,,652.87B
514525,27/12/2024,12:30,india,INR,low,Trade Balance (USD)  (Q3),-75.300B,,-65.100B
513312,27/12/2024,12:30,brazil,BRL,low,Bank lending (MoM)  (Nov),1.2%,,0.5%
513315,27/12/2024,13:00,brazil,BRL,low,Mid-Month CPI (YoY)  (Dec),4.71%,4.82%,4.77%
513316,27/12/2024,13:00,brazil,BRL,low,Mid-Month CPI (MoM)  (Dec),0.34%,0.45%,0.62%
513310,27/12/2024,13:00,brazil,BRL,medium,Unemployment Rate  (Nov),6.1%,6.1%,6.2%
513327,27/12/2024,14:00,brazil,BRL,low,CAGED Net Payroll Jobs  (Nov),106.63K,129.50K,132.71K
513319,27/12/2024,14:30,united states,USD,medium,Goods Trade Balance  (Nov),-102.86B,-101.30B,-98.26B
513318,27/12/2024,14:30,united states,USD,medium,Retail Inventories Ex Auto  (Nov),0.6%,,0.3%
513910,27/12/2024,14:30,united states,USD,low,Wholesale Inventories (MoM)  (Nov),-0.2%,0.1%,0.2%
514541,27/12/2024,16:00,colombia,COP,low,Unemployment Rate  (Nov),8.2%,,9.1%
514540,27/12/2024,16:00,colombia,COP,low,Urban Unemployment Rate  (Nov),8.0%,,9.5%
513761,27/12/2024,16:30,united states,USD,low,Natural Gas Storage,-93B,,-125B
513762,27/12/2024,19:00,united states,USD,medium,U.S. Baker Hughes Oil Rig Count,483,,483
514065,27/12/2024,19:00,united states,USD,high,Crude Oil Inventories,-4.237M,-0.700M,-0.934M
514135,27/12/2024,19:00,united states,USD,low,EIA Refinery Crude Runs  (WoW),0.205M,,-0.048M
514139,27/12/2024,19:00,united states,USD,low,Crude Oil Imports,0.995M,,-1.131M
514138,27/12/2024,19:00,united states,USD,medium,Cushing Crude Oil Inventories,-0.320M,,0.108M
514132,27/12/2024,19:00,united states,USD,low,Distillate Fuel Production,0.178M,,-0.135M
514134,27/12/2024,19:00,united states,USD,low,EIA Weekly Distillates Stocks,-1.694M,-0.700M,-3.180M
514131,27/12/2024,19:00,united states,USD,low,Gasoline Production,0.051M,,-0.173M
514136,27/12/2024,19:00,united states,USD,low,Heating Oil Stockpiles,-0.062M,,-0.304M
514137,27/12/2024,19:00,united states,USD,low,EIA Weekly Refinery Utilization Rates (WoW),0.7%,,-0.6%
514133,27/12/2024,19:00,united states,USD,low,Gasoline Inventories,1.630M,-1.000M,2.348M
513763,27/12/2024,19:00,united states,USD,medium,U.S. Baker Hughes Total Rig Count,589,,589
514149,27/12/2024,21:30,united kingdom,GBP,medium,CFTC GBP speculative net positions,,,21.6K
514153,27/12/2024,21:30,united states,USD,low,CFTC Aluminium speculative net positions,,,2.5K
514154,27/12/2024,21:30,united states,USD,low,CFTC Copper speculative net positions,,,5.9K
514160,27/12/2024,21:30,united states,USD,low,CFTC Corn speculative net positions,,,221.8K
514157,27/12/2024,21:30,united states,USD,medium,CFTC Crude Oil speculative net positions,,,230.0K
514155,27/12/2024,21:30,united states,USD,medium,CFTC Gold speculative net positions,,,262.0K
514147,27/12/2024,21:30,united states,USD,medium,CFTC Nasdaq 100 speculative net positions,,,36.1K
514158,27/12/2024,21:30,united states,USD,low,CFTC Natural Gas speculative net positions,,,-128.2K
514145,27/12/2024,21:30,united states,USD,medium,CFTC S&P 500 speculative net positions,,,-39.9K
514156,27/12/2024,21:30,united states,USD,low,CFTC Silver speculative net positions,,,40.3K
514161,27/12/2024,21:30,united states,USD,low,CFTC Soybeans speculative net positions,,,-109.3K
514159,27/12/2024,21:30,united states,USD,low,CFTC Wheat speculative net positions,,,-79.3K
514151,27/12/2024,21:30,canada,CAD,low,CFTC CAD speculative net positions,,,-182.1K
514146,27/12/2024,21:30,mexico,MXN,low,CFTC MXN speculative net positions,,,14.6K
514143,27/12/2024,21:30,switzerland,CHF,low,CFTC CHF speculative net positions,,,-21.8K
514142,27/12/2024,21:30,australia,AUD,medium,CFTC AUD speculative net positions,,,-61.5K
514148,27/12/2024,21:30,brazil,BRL,medium,CFTC BRL speculative net positions,,,-20.9K
514141,27/12/2024,21:30,japan,JPY,medium,CFTC JPY speculative net positions,,,6.0K
514150,27/12/2024,21:30,new zealand,NZD,low,CFTC NZD speculative net positions,,,-42.5K
514152,27/12/2024,21:30,euro zone,EUR,medium,CFTC EUR speculative net positions,,,-65.9K
514479,28/12/2024,07:00,russia,RUB,medium,Russian S&P Global Services PMI  (Dec),,,53.2
513349,28/12/2024,12:00,latvia,EUR,low,Latvian Retail Sales (MoM)  (Nov),,,0.50%
513350,28/12/2024,12:00,latvia,EUR,low,Latvian Retail Sales (YoY)  (Nov),,,-0.10%
513911,28/12/2024,19:00,russia,RUB,low,Business Confidence  (Dec),,,7.0
216,02/12/2024,All Day,united arab emirates,,,United Arab Emirates - National Day,,,
216,02/12/2024,All Day,united arab emirates,,,United Arab Emirates - National Day,,,
216,03/12/2024,All Day,united arab emirates,,,United Arab Emirates - National Day,,,
216,03/12/2024,All Day,united arab emirates,,,United Arab Emirates - National Day,,,
525,05/12/2024,All Day,thailand,,,Thailand - H.M. The King's Birthday,,,
173,06/12/2024,All Day,finland,,,Finland - Independence Day,,,
173,09/12/2024,All Day,tanzania,,,Tanzania - Independence Day,,,
807,09/12/2024,All Day,peru,,,Peru - Ayacucho´s Battle,,,
178,10/12/2024,All Day,thailand,,,Thailand - Constitution Day,,,
173,12/12/2024,All Day,kenya,,,Kenya - Independence Day,,,
550,12/12/2024,All Day,mexico,,,Mexico - Bank Holiday,,,
229,13/12/2024,All Day,malta,,,Malta - Republic Day,,,
116,16/12/2024,All Day,south africa,,,South Africa - Day of Reconciliation,,,
116,16/12/2024,All Day,namibia,,,Namibia - Day of Reconciliation,,,
173,16/12/2024,All Day,kazakhstan,,,Kazakhstan - Independence Day,,,
216,16/12/2024,All Day,bahrain,,,Bahrain - National Day,,,
216,16/12/2024,All Day,bangladesh,,,Bangladesh - National Day,,,
216,17/12/2024,All Day,bahrain,,,Bahrain - National Day,,,
216,18/12/2024,All Day,qatar,,,Qatar - National Day,,,
190,23/12/2024,All Day,zimbabwe,,,Zimbabwe - Unity Day,,,
8,24/12/2024,All Day,germany,,,Germany - Christmas,,,
8,24/12/2024,All Day,switzerland,,,Switzerland - Christmas,,,
8,24/12/2024,All Day,italy,,,Italy - Christmas,,,
8,24/12/2024,All Day,norway,,,Norway - Christmas,,,
8,24/12/2024,All Day,sweden,,,Sweden - Christmas,,,
8,24/12/2024,All Day,denmark,,,Denmark - Christmas,,,
8,24/12/2024,All Day,finland,,,Finland - Christmas,,,
8,24/12/2024,All Day,austria,,,Austria - Christmas,,,
8,24/12/2024,All Day,hungary,,,Hungary - Christmas,,,
8,24/12/2024,All Day,poland,,,Poland - Christmas,,,
8,24/12/2024,All Day,argentina,,,Argentina - Christmas,,,
8,24/12/2024,All Day,greece,,,Greece - Christmas,,,
8,24/12/2024,All Day,bulgaria,,,Bulgaria - Christmas,,,
8,24/12/2024,All Day,croatia,,,Croatia - Christmas,,,
8,24/12/2024,All Day,brazil,,,Brazil - Christmas,,,
8,24/12/2024,All Day,iceland,,,Iceland - Christmas,,,
8,24/12/2024,All Day,czech republic,,,Czech Republic - Christmas,,,
8,24/12/2024,All Day,philippines,,,Philippines - Christmas,,,
8,24/12/2024,All Day,slovenia,,,Slovenia - Christmas,,,
8,24/12/2024,All Day,venezuela,,,Venezuela - Christmas,,,
8,24/12/2024,All Day,cyprus,,,Cyprus - Christmas,,,
8,24/12/2024,All Day,estonia,,,Estonia - Christmas,,,
8,24/12/2024,All Day,latvia,,,Latvia - Christmas,,,
8,24/12/2024,All Day,lithuania,,,Lithuania - Christmas,,,
8,24/12/2024,All Day,malta,,,Malta - Christmas,,,
8,24/12/2024,All Day,slovakia,,,Slovakia - Christmas,,,
8,24/12/2024,,peru,,,Peru - Christmas - Early close at 11:52,,,
8,24/12/2024,,singapore,,,Singapore - Christmas - Early close at 12:00,,,
8,24/12/2024,,hong kong,,,Hong Kong - Christmas - Early close at 12:00,,,
8,24/12/2024,,mauritius,,,Mauritius - Christmas - Early close at 12:00,,,
8,24/12/2024,,ireland,,,Ireland - Christmas - Early close at 12:28,,,
8,24/12/2024,,united kingdom,,,United Kingdom - Christmas - Early close at 12:30,,,
8,24/12/2024,,united kingdom,,,United Kingdom - Christmas - Early close at 12:30,,,
8,24/12/2024,,new zealand,,,New Zealand - Christmas - Early close at 12:45,,,
8,24/12/2024,,united states,,,United States - Christmas - Early close at 13:00,,,
8,24/12/2024,,netherlands,,,Netherlands - Christmas - Early close at 13:55,,,
8,24/12/2024,,belgium,,,Belgium - Christmas - Early close at 13:55,,,
8,24/12/2024,,spain,,,Spain - Christmas - Early close at 14:00,,,
8,24/12/2024,,luxembourg,,,Luxembourg - Christmas - Early close at 14:00,,,
8,24/12/2024,,france,,,France - Christmas - Early close at 14:05,,,
8,24/12/2024,,portugal,,,Portugal - Christmas - Early close at 14:05,,,
8,24/12/2024,,australia,,,Australia - Christmas - Early close at 14:10,,,
8,25/12/2024,All Day,united states,,,United States - Christmas,,,
8,25/12/2024,All Day,united kingdom,,,United Kingdom - Christmas,,,
8,25/12/2024,All Day,germany,,,Germany - Christmas,,,
8,25/12/2024,All Day,switzerland,,,Switzerland - Christmas,,,
8,25/12/2024,All Day,italy,,,Italy - Christmas,,,
8,25/12/2024,All Day,netherlands,,,Netherlands - Christmas,,,
8,25/12/2024,All Day,norway,,,Norway - Christmas,,,
8,25/12/2024,All Day,france,,,France - Christmas,,,
8,25/12/2024,All Day,portugal,,,Portugal - Christmas,,,
8,25/12/2024,All Day,spain,,,Spain - Christmas,,,
8,25/12/2024,All Day,sweden,,,Sweden - Christmas,,,
8,25/12/2024,All Day,belgium,,,Belgium - Christmas,,,
8,25/12/2024,All Day,denmark,,,Denmark - Christmas,,,
8,25/12/2024,All Day,finland,,,Finland - Christmas,,,
8,25/12/2024,All Day,austria,,,Austria - Christmas,,,
8,25/12/2024,All Day,australia,,,Australia - Christmas,,,
8,25/12/2024,All Day,singapore,,,Singapore - Christmas,,,
8,25/12/2024,All Day,hong kong,,,Hong Kong - Christmas,,,
8,25/12/2024,All Day,south africa,,,South Africa - Christmas,,,
8,25/12/2024,All Day,hungary,,,Hungary - Christmas,,,
8,25/12/2024,All Day,poland,,,Poland - Christmas,,,
8,25/12/2024,All Day,jordan,,,Jordan - Christmas,,,
8,25/12/2024,All Day,palestinian territory,,,Palestinian Territory - Christmas,,,
8,25/12/2024,All Day,lebanon,,,Lebanon - Christmas,,,
8,25/12/2024,All Day,argentina,,,Argentina - Christmas,,,
8,25/12/2024,All Day,greece,,,Greece - Christmas,,,
8,25/12/2024,All Day,chile,,,Chile - Christmas,,,
8,25/12/2024,All Day,romania,,,Romania - Christmas,,,
8,25/12/2024,All Day,bulgaria,,,Bulgaria - Christmas,,,
8,25/12/2024,All Day,croatia,,,Croatia - Christmas,,,
8,25/12/2024,All Day,india,,,India - Christmas,,,
8,25/12/2024,All Day,brazil,,,Brazil - Christmas,,,
8,25/12/2024,All Day,canada,,,Canada - Christmas,,,
8,25/12/2024,All Day,iceland,,,Iceland - Christmas,,,
8,25/12/2024,All Day,mexico,,,Mexico - Christmas,,,
8,25/12/2024,All Day,colombia,,,Colombia - Christmas,,,
8,25/12/2024,All Day,czech republic,,,Czech Republic - Christmas,,,
8,25/12/2024,All Day,indonesia,,,Indonesia - Christmas,,,
8,25/12/2024,All Day,ireland,,,Ireland - Christmas,,,
8,25/12/2024,All Day,kenya,,,Kenya - Christmas,,,
8,25/12/2024,All Day,south korea,,,South Korea - Christmas,,,
8,25/12/2024,All Day,luxembourg,,,Luxembourg - Christmas,,,
8,25/12/2024,All Day,malaysia,,,Malaysia - Christmas,,,
8,25/12/2024,All Day,peru,,,Peru - Christmas,,,
8,25/12/2024,All Day,philippines,,,Philippines - Christmas,,,
8,25/12/2024,All Day,slovenia,,,Slovenia - Christmas,,,
8,25/12/2024,All Day,sri lanka,,,Sri Lanka - Christmas,,,
8,25/12/2024,All Day,ukraine,,,Ukraine - Christmas,,,
8,25/12/2024,All Day,venezuela,,,Venezuela - Christmas,,,
8,25/12/2024,All Day,botswana,,,Botswana - Christmas,,,
8,25/12/2024,All Day,cyprus,,,Cyprus - Christmas,,,
8,25/12/2024,All Day,estonia,,,Estonia - Christmas,,,
8,25/12/2024,All Day,latvia,,,Latvia - Christmas,,,
8,25/12/2024,All Day,lithuania,,,Lithuania - Christmas,,,
8,25/12/2024,All Day,malta,,,Malta - Christmas,,,
8,25/12/2024,All Day,new zealand,,,New Zealand - Christmas,,,
8,25/12/2024,All Day,slovakia,,,Slovakia - Christmas,,,
8,25/12/2024,All Day,mauritius,,,Mauritius - Christmas,,,
8,25/12/2024,All Day,tanzania,,,Tanzania - Christmas,,,
8,25/12/2024,All Day,zimbabwe,,,Zimbabwe - Christmas,,,
8,25/12/2024,All Day,rwanda,,,Rwanda - Christmas,,,
8,25/12/2024,All Day,costa rica,,,Costa Rica - Christmas,,,
8,25/12/2024,All Day,nigeria,,,Nigeria - Christmas,,,
8,25/12/2024,All Day,bosnia-herzegovina,,,Bosnia-Herzegovina - Christmas,,,
8,25/12/2024,All Day,canada,,,Canada - Christmas,,,
8,25/12/2024,All Day,canada,,,Canada - Christmas,,,
8,25/12/2024,All Day,south korea,,,South Korea - Christmas,,,
8,25/12/2024,All Day,bangladesh,,,Bangladesh - Christmas,,,
8,25/12/2024,All Day,jamaica,,,Jamaica - Christmas,,,
8,25/12/2024,All Day,canada,,,Canada - Christmas,,,
8,25/12/2024,All Day,united kingdom,,,United Kingdom - Christmas,,,
289,25/12/2024,All Day,pakistan,,,Pakistan - Quaid-e-Azam Day,,,
8,25/12/2024,,namibia,,,Namibia - Christmas - Early close at 12:00,,,
8,26/12/2024,All Day,denmark,,,Denmark - Christmas,,,
8,26/12/2024,All Day,hungary,,,Hungary - Christmas,,,
8,26/12/2024,All Day,greece,,,Greece - Christmas,,,
8,26/12/2024,All Day,romania,,,Romania - Christmas,,,
8,26/12/2024,All Day,bulgaria,,,Bulgaria - Christmas,,,
8,26/12/2024,All Day,indonesia,,,Indonesia - Christmas,,,
8,26/12/2024,All Day,malta,,,Malta - Christmas,,,
24,26/12/2024,All Day,switzerland,,,Switzerland - St. Stephen's Day,,,
24,26/12/2024,All Day,italy,,,Italy - St. Stephen's Day,,,
24,26/12/2024,All Day,spain,,,Spain - St. Stephen's Day,,,
24,26/12/2024,All Day,finland,,,Finland - St. Stephen's Day,,,
24,26/12/2024,All Day,austria,,,Austria - St. Stephen's Day,,,
24,26/12/2024,All Day,croatia,,,Croatia - St. Stephen's Day,,,
24,26/12/2024,All Day,czech republic,,,Czech Republic - St. Stephen's Day,,,
24,26/12/2024,All Day,slovakia,,,Slovakia - St. Stephen's Day,,,
39,26/12/2024,All Day,united kingdom,,,United Kingdom - Boxing Day,,,
39,26/12/2024,All Day,germany,,,Germany - Boxing Day,,,
39,26/12/2024,All Day,netherlands,,,Netherlands - Boxing Day,,,
39,26/12/2024,All Day,norway,,,Norway - Boxing Day,,,
39,26/12/2024,All Day,france,,,France - Boxing Day,,,
39,26/12/2024,All Day,portugal,,,Portugal - Boxing Day,,,
39,26/12/2024,All Day,sweden,,,Sweden - Boxing Day,,,
39,26/12/2024,All Day,belgium,,,Belgium - Boxing Day,,,
39,26/12/2024,All Day,australia,,,Australia - Boxing Day,,,
39,26/12/2024,All Day,south africa,,,South Africa - Boxing Day,,,
39,26/12/2024,All Day,poland,,,Poland - Boxing Day,,,
39,26/12/2024,All Day,canada,,,Canada - Boxing Day,,,
39,26/12/2024,All Day,iceland,,,Iceland - Boxing Day,,,
39,26/12/2024,All Day,ireland,,,Ireland - Boxing Day,,,
39,26/12/2024,All Day,kenya,,,Kenya - Boxing Day,,,
39,26/12/2024,All Day,luxembourg,,,Luxembourg - Boxing Day,,,
39,26/12/2024,All Day,botswana,,,Botswana - Boxing Day,,,
39,26/12/2024,All Day,cyprus,,,Cyprus - Boxing Day,,,
39,26/12/2024,All Day,estonia,,,Estonia - Boxing Day,,,
39,26/12/2024,All Day,latvia,,,Latvia - Boxing Day,,,
39,26/12/2024,All Day,lithuania,,,Lithuania - Boxing Day,,,
39,26/12/2024,All Day,new zealand,,,New Zealand - Boxing Day,,,
39,26/12/2024,All Day,tanzania,,,Tanzania - Boxing Day,,,
39,26/12/2024,All Day,zimbabwe,,,Zimbabwe - Boxing Day,,,
39,26/12/2024,All Day,rwanda,,,Rwanda - Boxing Day,,,
39,26/12/2024,All Day,nigeria,,,Nigeria - Boxing Day,,,
39,26/12/2024,All Day,canada,,,Canada - Boxing Day,,,
39,26/12/2024,All Day,canada,,,Canada - Boxing Day,,,
39,26/12/2024,All Day,jamaica,,,Jamaica - Boxing Day,,,
39,26/12/2024,All Day,canada,,,Canada - Boxing Day,,,
39,26/12/2024,All Day,united kingdom,,,United Kingdom - Boxing Day,,,
173,26/12/2024,All Day,slovenia,,,Slovenia - Independence Day,,,
462,26/12/2024,All Day,hong kong,,,Hong Kong - The first weekday after Christmas Day,,,
8,27/12/2024,All Day,hungary,,,Hungary - Christmas,,,
513914,28/12/2024,19:00,russia,RUB,medium,GDP Monthly (YoY)  (Nov),,,3.2%
513325,28/12/2024,19:00,russia,RUB,low,Russian Real Wage Growth (YoY)  (Oct),,7.7%,8.4%
513324,28/12/2024,19:00,russia,RUB,medium,Retail Sales (YoY)  (Nov),,5.0%,4.8%
513326,28/12/2024,19:00,russia,RUB,medium,Unemployment Rate  (Nov),,2.3%,2.3%
513922,29/12/2024,15:00,saudi arabia,SAR,low,M3 Money Supply (YoY)  (Nov),,,9.20%
513923,29/12/2024,15:00,saudi arabia,SAR,low,Private Sector Loans (YoY)  (Nov),,,12.10%
295,30/12/2024,All Day,philippines,,,Philippines - Rizal Day,,,
513354,30/12/2024,00:00,south korea,KRW,low,Industrial Production (MoM)  (Nov),,,0.0%
513355,30/12/2024,00:00,south korea,KRW,low,Industrial Production (YoY)  (Nov),,,6.3%
513353,30/12/2024,00:00,south korea,KRW,low,Retail Sales (MoM)  (Nov),,,-0.4%
513352,30/12/2024,00:00,south korea,KRW,low,Service Sector Output (MoM)  (Nov),,,0.3%
513711,30/12/2024,01:30,japan,JPY,low,au Jibun Bank Japan Manufacturing PMI  (Dec),,49.5,49.0
513423,30/12/2024,07:00,finland,EUR,low,Finnish Consumer Confidence  (Dec),,,-7.4
513424,30/12/2024,07:00,finland,EUR,low,Finnish Industrial Confidence  (Dec),,,-7
513444,30/12/2024,08:00,sweden,SEK,low,M3 Money Supply  (Nov),,,"4,769.1B"
513445,30/12/2024,08:00,sweden,SEK,low,Household Lending Growth (YoY)  (Nov),,,1.3%
513443,30/12/2024,08:00,türkiye,TRY,low,Turkish Economic Confidence Index  (Dec),,,97.10
513452,30/12/2024,09:00,switzerland,CHF,medium,KOF Leading Indicators  (Dec),,101.1,101.8
514275,30/12/2024,09:00,spain,EUR,low,Core CPI (YoY)  (Dec),,,2.4%
513450,30/12/2024,09:00,spain,EUR,medium,Spanish CPI (YoY)  (Dec),,2.6%,2.4%
513451,30/12/2024,09:00,spain,EUR,low,Spanish CPI (MoM)  (Dec),,0.3%,0.2%
513455,30/12/2024,09:00,spain,EUR,medium,Spanish HICP (YoY)  (Dec),,2.6%,2.4%
513453,30/12/2024,09:00,spain,EUR,low,Spanish HICP (MoM)  (Dec),,0.3%,0.0%
513454,30/12/2024,09:00,austria,EUR,low,Austrian PPI (MoM)  (Nov),,,0.3%
513449,30/12/2024,09:00,austria,EUR,low,Austrian PPI (YoY)  (Nov),,,-2.3%
513467,30/12/2024,09:30,hong kong,HKD,low,Exports (MoM)  (Nov),,,3.5%
513468,30/12/2024,09:30,hong kong,HKD,low,Imports (MoM)  (Nov),,,4.5%
513466,30/12/2024,09:30,hong kong,HKD,low,M3 Money Supply  (Nov),,,3.7%
514276,30/12/2024,09:30,hong kong,HKD,low,Trade Balance  (Nov),,,-31.0B
514283,30/12/2024,09:30,uganda,UGX,low,CPI (YoY)  (Dec),,,2.9%
514278,30/12/2024,10:00,nigeria,NGN,low,Foreign Reserves (USD)  (Dec),,,40.24B
513470,30/12/2024,10:00,spain,EUR,low,Spanish Current account  (Oct),,,4.10B
514277,30/12/2024,10:00,czech republic,CZK,low,M3 Money Supply  (Nov),,,5.7%
513469,30/12/2024,10:00,norway,NOK,low,Central Bank Currency Purchase  (Jan),,,150.0M
514279,30/12/2024,11:00,portugal,EUR,low,Portuguese Unemployment Rate  (Nov),,,6.1%
513471,30/12/2024,11:00,greece,EUR,low,Greek PPI (YoY)  (Nov),,,-2.3%
